Id,emp_length,home_ownership,annual_inc,verification_status,pymnt_plan,purpose_cat,zip_code,addr_state,debt_to_income,delinq_2yrs,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,collections_12_mths_ex_med,mths_since_last_major_derog,policy_code
6031,1,RENT,35000.0,not verified,n,small business,275xx,NC,2.23,0.0,3.0,42.0,,8.0,0.0,766,95.7,22.0,f,0.0,3,PC5
6032,4,MORTGAGE,275000.0,VERIFIED - income,n,home improvement,554xx,MN,8.15,0.0,0.0,26.0,,13.0,0.0,1945,2.5,52.0,f,0.0,2,PC3
6033,na,RENT,57000.0,not verified,n,debt consolidation,112xx,NY,8.38,0.0,1.0,,,5.0,0.0,12779,97.5,7.0,f,0.0,3,PC3
6034,10,MORTGAGE,112000.0,VERIFIED - income,n,debt consolidation,801xx,CO,19.09,0.0,0.0,,,17.0,0.0,79746,78.4,36.0,f,0.0,1,PC4
6035,1,RENT,17000.0,VERIFIED - income,n,educational,982xx,WA,7.41,1.0,0.0,18.0,,5.0,0.0,0,0.0,8.0,f,0.0,2,PC2
6036,1,MORTGAGE,53500.0,VERIFIED - income,n,other,984xx,WA,10.56,0.0,1.0,,,6.0,0.0,25121,88.4,12.0,f,0.0,3,PC1
6037,1,RENT,12000.0,VERIFIED - income source,n,other,490xx,MI,18.9,0.0,2.0,,,3.0,0.0,3218,71.5,7.0,f,0.0,1,PC1
6038,10,MORTGAGE,95088.0,VERIFIED - income source,n,debt consolidation,073xx,NJ,10.63,0.0,1.0,,88.0,9.0,1.0,10386,62.2,25.0,f,0.0,2,PC1
6039,3,OWN,79995.0,VERIFIED - income,n,debt consolidation,201xx,VA,13.55,0.0,2.0,40.0,,8.0,0.0,13029,75.7,26.0,f,0.0,3,PC2
6040,2,RENT,36000.0,VERIFIED - income source,n,credit card,606xx,IL,17.4,0.0,0.0,44.0,,10.0,0.0,18105,53.6,20.0,f,0.0,1,PC3
6041,4,RENT,55000.0,not verified,n,small business,852xx,AZ,23.83,1.0,0.0,12.0,,4.0,0.0,114,2.0,32.0,f,0.0,3,PC1
6042,3,MORTGAGE,54000.0,not verified,n,major purchase,216xx,MD,7.24,0.0,1.0,24.0,,7.0,0.0,746,3.7,21.0,f,0.0,1,PC5
6043,10,RENT,52000.0,not verified,n,debt consolidation,113xx,NY,6.0,0.0,0.0,,,4.0,0.0,1453,20.8,12.0,f,0.0,2,PC5
6044,8,MORTGAGE,225000.0,VERIFIED - income,n,credit card,070xx,NJ,24.06,0.0,3.0,,,12.0,0.0,109027,90.2,29.0,f,0.0,2,PC4
6045,10,OWN,142000.0,not verified,n,home improvement,481xx,MI,1.27,0.0,2.0,,,6.0,0.0,7345,17.3,17.0,f,0.0,3,PC5
6046,1,RENT,100000.0,VERIFIED - income,n,debt consolidation,112xx,NY,8.89,1.0,2.0,21.0,,12.0,0.0,20636,22.6,31.0,f,0.0,2,PC1
6047,5,RENT,80000.0,VERIFIED - income source,n,debt consolidation,060xx,CT,20.27,0.0,0.0,55.0,,14.0,0.0,23061,42.9,26.0,f,0.0,2,PC2
6048,10,MORTGAGE,99996.0,VERIFIED - income,n,debt consolidation,160xx,PA,19.98,0.0,0.0,,,7.0,0.0,7237,80.4,21.0,f,0.0,3,PC3
6049,7,MORTGAGE,120999.96,not verified,n,credit card,301xx,GA,14.27,0.0,0.0,,92.0,10.0,1.0,19837,74.3,34.0,f,0.0,1,PC4
6050,5,RENT,15600.0,VERIFIED - income,n,debt consolidation,207xx,MD,11.85,0.0,0.0,,,2.0,0.0,0,,7.0,f,0.0,3,PC5
6051,4,RENT,60000.0,VERIFIED - income,n,debt consolidation,992xx,WA,23.17,0.0,6.0,,113.0,16.0,1.0,20675,57.2,44.0,f,0.0,1,PC5
6052,3,RENT,48000.0,not verified,n,medical,291xx,SC,1.35,0.0,0.0,28.0,,3.0,0.0,3171,77.3,4.0,f,0.0,3,PC2
6053,10,MORTGAGE,73527.0,VERIFIED - income,n,debt consolidation,786xx,TX,21.87,0.0,0.0,36.0,,20.0,0.0,26694,69.0,40.0,f,0.0,2,PC2
6054,8,RENT,38000.0,not verified,n,debt consolidation,959xx,CA,24.66,0.0,0.0,,,6.0,0.0,4820,57.4,9.0,f,0.0,3,PC3
6055,2,MORTGAGE,65000.0,not verified,n,medical,180xx,PA,8.47,0.0,0.0,,93.0,9.0,1.0,4748,13.5,20.0,f,0.0,1,PC5
6056,4,MORTGAGE,52000.0,VERIFIED - income,n,small business,360xx,AL,17.1,0.0,3.0,,,9.0,0.0,9380,28.0,7.0,f,0.0,2,PC3
6057,na,MORTGAGE,230000.0,VERIFIED - income,n,credit card,010xx,MA,9.22,0.0,0.0,,,14.0,0.0,25588,36.0,29.0,f,0.0,3,PC4
6058,na,RENT,18000.0,VERIFIED - income source,n,debt consolidation,328xx,FL,23.6,0.0,1.0,,,6.0,0.0,631,48.5,10.0,f,0.0,3,PC3
6059,9,MORTGAGE,72000.0,not verified,n,other,327xx,FL,16.9,0.0,0.0,,,18.0,0.0,28938,23.4,34.0,f,0.0,2,PC4
6060,5,MORTGAGE,26400.0,VERIFIED - income,n,debt consolidation,197xx,DE,6.68,1.0,0.0,19.0,,7.0,0.0,3758,85.4,17.0,f,0.0,2,PC3
6061,10,RENT,46500.0,VERIFIED - income,n,debt consolidation,403xx,KY,27.67,0.0,0.0,,,9.0,0.0,498,3.9,25.0,f,0.0,2,PC5
6062,9,RENT,50000.0,VERIFIED - income source,n,moving,913xx,CA,22.7,0.0,2.0,,,13.0,0.0,5180,60.9,7.0,f,0.0,1,PC1
6063,3,RENT,34000.0,not verified,n,major purchase small business,341xx,FL,3.64,0.0,0.0,,,10.0,0.0,655,3.1,7.0,f,0.0,1,PC1
6064,10,MORTGAGE,70000.0,VERIFIED - income,n,debt consolidation,770xx,TX,14.14,0.0,0.0,,,10.0,0.0,11116,18.7,28.0,f,0.0,2,PC2
6065,na,RENT,26400.0,VERIFIED - income source,n,debt consolidation,306xx,GA,18.77,0.0,3.0,53.0,,5.0,0.0,14599,94.8,12.0,f,0.0,1,PC3
6066,8,MORTGAGE,50004.0,VERIFIED - income source,n,home improvement,434xx,OH,10.13,0.0,4.0,43.0,,18.0,0.0,1886,26.6,24.0,f,0.0,1,PC2
6067,7,RENT,25279.67,not verified,n,credit card,551xx,MN,16.8,0.0,0.0,,,3.0,0.0,11267,93.1,12.0,f,0.0,3,PC3
6068,1,RENT,85000.0,not verified,n,credit card,222xx,VA,9.19,0.0,2.0,25.0,,5.0,0.0,40,1.0,13.0,f,0.0,2,PC4
6069,10,MORTGAGE,138000.0,VERIFIED - income source,n,debt consolidation,068xx,CT,4.03,1.0,0.0,4.0,,13.0,0.0,6531,9.1,38.0,f,0.0,3,PC3
6070,4,MORTGAGE,108000.0,not verified,n,debt consolidation,816xx,CO,11.5,0.0,2.0,,,10.0,0.0,120361,20.3,31.0,f,0.0,2,PC5
6071,7,MORTGAGE,77000.0,not verified,n,major purchase,430xx,OH,8.74,0.0,2.0,,,8.0,0.0,8485,38.6,25.0,f,0.0,3,PC1
6072,3,RENT,48000.0,not verified,n,credit card,100xx,NY,4.78,0.0,0.0,,,4.0,0.0,5821,23.9,5.0,f,0.0,2,PC2
6073,7,MORTGAGE,48000.0,VERIFIED - income,n,home improvement,404xx,KY,4.17,0.0,2.0,,,9.0,0.0,3901,27.9,20.0,f,0.0,2,PC2
6074,5,RENT,69996.0,VERIFIED - income,n,debt consolidation,111xx,NY,6.26,0.0,0.0,71.0,,4.0,0.0,8945,95.2,21.0,f,0.0,3,PC5
6075,10,RENT,80004.0,not verified,n,other,070xx,NJ,17.01,0.0,1.0,,,18.0,0.0,29889,37.4,24.0,f,0.0,2,PC5
6076,6,MORTGAGE,70000.0,VERIFIED - income,n,home improvement,840xx,UT,2.07,0.0,1.0,48.0,52.0,9.0,1.0,3965,79.3,20.0,f,0.0,1,PC3
6077,10,RENT,32160.0,VERIFIED - income source,n,debt consolidation,927xx,CA,23.47,0.0,2.0,,,11.0,0.0,4616,33.2,16.0,f,0.0,3,PC5
6078,na,RENT,15889.2,VERIFIED - income,n,debt consolidation,180xx,PA,19.86,0.0,3.0,,,10.0,0.0,10963,53.7,30.0,f,0.0,3,PC3
6079,1,RENT,40000.0,not verified,n,medical,921xx,CA,13.35,0.0,0.0,,,4.0,0.0,2440,34.4,11.0,f,0.0,2,PC4
6080,3,RENT,35000.0,not verified,n,small business,915xx,CA,4.25,0.0,3.0,27.0,,2.0,0.0,258,86.0,10.0,f,0.0,1,PC3
6081,3,MORTGAGE,96000.0,not verified,n,other,857xx,AZ,18.8,2.0,0.0,23.0,0.0,9.0,0.0,14706,77.0,29.0,f,0.0,3,PC3
6082,10,MORTGAGE,81996.0,VERIFIED - income,n,debt consolidation,173xx,PA,8.81,0.0,1.0,45.0,,10.0,0.0,24685,44.5,30.0,f,0.0,1,PC1
6083,6,RENT,14573.0,not verified,n,other,243xx,VA,10.95,0.0,0.0,,,7.0,0.0,3753,51.4,10.0,f,0.0,2,PC5
6084,1,RENT,12000.0,not verified,n,moving,021xx,MA,14.9,0.0,0.0,34.0,,5.0,0.0,2234,21.6,10.0,f,0.0,2,PC5
6085,1,RENT,31000.0,VERIFIED - income source,n,educational,314xx,GA,20.48,0.0,0.0,,,4.0,0.0,18065,87.7,6.0,f,0.0,2,PC1
6086,10,MORTGAGE,66000.0,VERIFIED - income source,n,home improvement,320xx,FL,19.67,0.0,2.0,,,10.0,0.0,3624,39.4,21.0,f,0.0,1,PC4
6087,10,MORTGAGE,36000.0,not verified,n,debt consolidation,254xx,WV,20.5,0.0,0.0,,,9.0,0.0,17455,48.5,35.0,f,0.0,2,PC2
6088,3,RENT,84000.0,VERIFIED - income source,n,major purchase,937xx,CA,24.06,0.0,2.0,46.0,,5.0,0.0,422,28.1,7.0,f,0.0,2,PC2
6089,5,MORTGAGE,57000.0,not verified,n,credit card,210xx,MD,7.22,0.0,1.0,0.0,0.0,11.0,0.0,40598,77.3,42.0,f,0.0,2,PC5
6090,4,RENT,48996.0,VERIFIED - income,n,debt consolidation,191xx,PA,16.21,0.0,1.0,,,5.0,0.0,19184,75.3,9.0,f,0.0,3,PC1
6091,10,RENT,72000.0,VERIFIED - income,n,credit card,926xx,CA,24.88,0.0,2.0,81.0,,6.0,0.0,14621,95.6,21.0,f,0.0,1,PC4
6092,9,RENT,18900.0,not verified,n,other,669xx,KS,25.9,0.0,4.0,,,9.0,0.0,3207,43.9,21.0,f,0.0,2,PC1
6093,1,MORTGAGE,59000.0,VERIFIED - income,n,debt consolidation,210xx,MD,10.68,0.0,5.0,82.0,,8.0,0.0,12684,73.3,28.0,f,0.0,3,PC3
6094,3,MORTGAGE,84000.0,not verified,n,other,748xx,OK,21.56,0.0,2.0,68.0,,7.0,0.0,17995,92.3,19.0,f,0.0,2,PC3
6095,10,OWN,49441.6,VERIFIED - income source,n,debt consolidation,756xx,TX,6.53,0.0,0.0,,,6.0,0.0,11414,47.0,23.0,f,0.0,3,PC4
6096,2,MORTGAGE,66887.0,VERIFIED - income,n,debt consolidation,087xx,NJ,11.89,0.0,0.0,,,9.0,0.0,28447,47.2,14.0,f,0.0,2,PC4
6097,10,RENT,48000.0,VERIFIED - income source,n,medical,921xx,CA,14.0,0.0,1.0,,,5.0,0.0,7016,37.4,10.0,f,0.0,3,PC3
6098,6,RENT,30000.0,VERIFIED - income,n,debt consolidation,117xx,NY,1.8,0.0,2.0,,,5.0,0.0,1919,17.1,6.0,f,0.0,3,PC5
6099,5,OWN,55000.0,VERIFIED - income source,n,debt consolidation,305xx,GA,22.78,0.0,0.0,25.0,,13.0,0.0,10078,73.0,34.0,f,0.0,3,PC3
6100,6,RENT,117000.0,not verified,n,other,891xx,NV,17.57,0.0,2.0,52.0,,4.0,0.0,500,33.3,8.0,f,0.0,2,PC4
6101,3,RENT,55500.0,VERIFIED - income source,n,debt consolidation,944xx,CA,29.58,0.0,3.0,,,22.0,0.0,17076,24.6,36.0,f,0.0,2,PC3
6102,10,MORTGAGE,40000.0,not verified,n,home improvement,337xx,FL,20.76,0.0,0.0,,85.0,10.0,1.0,1197,9.6,15.0,f,0.0,1,PC3
6103,10,MORTGAGE,54000.0,VERIFIED - income source,n,credit card,750xx,TX,18.4,0.0,1.0,,,11.0,0.0,21865,39.7,50.0,f,0.0,2,PC1
6104,3,MORTGAGE,46000.0,VERIFIED - income,n,home improvement,917xx,CA,6.65,1.0,3.0,20.0,,3.0,0.0,42,8.4,4.0,f,0.0,3,PC2
6105,3,RENT,70000.0,not verified,n,debt consolidation,112xx,NY,10.7,0.0,0.0,,,15.0,0.0,22093,23.7,32.0,f,0.0,1,PC4
6106,1,RENT,73000.0,not verified,n,other,111xx,NY,13.78,0.0,0.0,57.0,60.0,18.0,1.0,15268,57.7,32.0,f,0.0,2,PC5
6107,10,RENT,48000.0,VERIFIED - income source,n,home improvement,946xx,CA,7.6,0.0,0.0,31.0,,10.0,0.0,8316,74.7,22.0,f,0.0,2,PC3
6108,5,OWN,90000.0,VERIFIED - income source,n,home improvement,322xx,FL,4.33,0.0,0.0,,,3.0,0.0,9064,87.2,26.0,f,0.0,1,PC1
6109,1,RENT,30000.0,VERIFIED - income source,n,debt consolidation,245xx,VA,10.08,0.0,1.0,,,4.0,0.0,10452,91.7,9.0,f,0.0,3,PC3
6110,1,RENT,75000.0,not verified,n,other small business,805xx,CO,11.68,0.0,1.0,,,6.0,0.0,4304,29.9,9.0,f,0.0,1,PC1
6111,2,RENT,45000.0,VERIFIED - income,n,debt consolidation,481xx,MI,21.23,0.0,0.0,,,5.0,0.0,15018,65.0,12.0,f,0.0,1,PC4
6112,5,MORTGAGE,75000.0,not verified,n,major purchase,619xx,IL,7.97,0.0,3.0,,,10.0,0.0,11471,16.6,39.0,f,0.0,2,PC3
6113,6,MORTGAGE,45000.0,VERIFIED - income source,n,other,344xx,FL,17.55,1.0,0.0,14.0,,6.0,0.0,640,13.1,13.0,f,0.0,3,PC1
6114,6,RENT,33600.0,not verified,n,car,128xx,NY,17.43,0.0,0.0,,,5.0,0.0,10490,63.2,9.0,f,0.0,2,PC2
6115,5,RENT,65000.0,VERIFIED - income,n,debt consolidation,070xx,NJ,3.43,0.0,0.0,,,7.0,0.0,6784,21.3,13.0,f,0.0,3,PC1
6116,1,MORTGAGE,200000.0,not verified,n,major purchase,275xx,NC,8.33,0.0,0.0,46.0,,8.0,0.0,106053,35.9,31.0,f,0.0,2,PC5
6117,9,MORTGAGE,45600.0,VERIFIED - income source,n,credit card,750xx,TX,11.5,3.0,0.0,3.0,,11.0,0.0,3183,23.8,38.0,f,0.0,1,PC2
6118,4,MORTGAGE,36000.0,VERIFIED - income source,n,debt consolidation,935xx,CA,21.6,0.0,2.0,,,7.0,0.0,5245,53.0,16.0,f,0.0,3,PC4
6119,9,RENT,85000.0,VERIFIED - income,n,debt consolidation,130xx,NY,15.2,0.0,1.0,,,19.0,0.0,13260,59.2,50.0,f,0.0,2,PC2
6120,4,RENT,50000.0,VERIFIED - income source,n,other,902xx,CA,6.53,0.0,0.0,,,4.0,0.0,2229,96.9,6.0,f,0.0,3,PC2
6121,3,MORTGAGE,144000.0,not verified,n,small business,301xx,GA,3.84,0.0,8.0,0.0,0.0,11.0,0.0,52214,8.7,22.0,f,0.0,3,PC2
6122,5,MORTGAGE,76000.0,not verified,n,home improvement,303xx,GA,0.88,0.0,0.0,,,7.0,0.0,800,2.8,12.0,f,0.0,3,PC4
6123,1,RENT,45600.0,VERIFIED - income,n,debt consolidation,070xx,NJ,16.9,0.0,0.0,,,16.0,0.0,20657,27.4,25.0,f,0.0,1,PC5
6124,10,OWN,49000.0,VERIFIED - income,n,debt consolidation,363xx,AL,22.26,0.0,0.0,,,10.0,0.0,15284,51.1,25.0,f,0.0,1,PC1
6125,2,MORTGAGE,60000.0,VERIFIED - income,n,debt consolidation,212xx,MD,18.9,0.0,3.0,,,14.0,0.0,12619,35.7,33.0,f,0.0,3,PC5
6126,4,MORTGAGE,95000.0,not verified,n,debt consolidation,080xx,NJ,1.09,0.0,0.0,29.0,,5.0,0.0,2813,54.1,15.0,f,0.0,3,PC4
6127,6,RENT,112580.0,not verified,n,debt consolidation,177xx,PA,24.96,1.0,1.0,17.0,,14.0,0.0,14843,55.8,59.0,f,0.0,3,PC1
6128,7,RENT,55000.0,not verified,n,major purchase,926xx,CA,9.1,0.0,0.0,,,5.0,0.0,4146,15.1,6.0,f,0.0,3,PC4
6129,10,MORTGAGE,224000.0,VERIFIED - income,n,debt consolidation,087xx,NJ,9.17,0.0,2.0,,,14.0,0.0,34959,81.7,45.0,f,0.0,3,PC3
6130,10,MORTGAGE,170000.0,VERIFIED - income source,n,moving,300xx,GA,0.82,0.0,3.0,,,8.0,0.0,4875,21.2,30.0,f,0.0,3,PC2
6131,na,RENT,20000.0,not verified,n,major purchase,481xx,MI,14.82,0.0,2.0,,,11.0,0.0,727,42.8,11.0,f,0.0,1,PC4
6132,1,RENT,25000.0,not verified,n,small business,633xx,MO,5.09,0.0,0.0,29.0,0.0,4.0,0.0,14594,97.9,8.0,f,0.0,1,PC4
6133,10,OWN,27600.0,not verified,n,medical,759xx,TX,20.96,0.0,0.0,,,4.0,0.0,0,0.0,6.0,f,0.0,2,PC5
6134,6,RENT,60000.0,VERIFIED - income source,n,other small business,114xx,NY,7.96,0.0,0.0,,,6.0,0.0,11873,51.6,15.0,f,0.0,3,PC4
6135,10,MORTGAGE,108000.0,VERIFIED - income,n,debt consolidation,076xx,NJ,20.69,1.0,2.0,20.0,,20.0,0.0,35910,70.5,45.0,f,0.0,3,PC3
6136,3,RENT,40000.0,VERIFIED - income,n,medical,282xx,NC,0.69,0.0,0.0,,,8.0,0.0,782,3.0,9.0,f,0.0,2,PC2
6137,10,RENT,60000.0,VERIFIED - income,n,debt consolidation,100xx,NY,4.72,0.0,1.0,,,8.0,0.0,4576,52.5,9.0,f,0.0,1,PC4
6138,1,RENT,21600.0,VERIFIED - income source,n,moving,430xx,OH,16.61,0.0,1.0,,,6.0,0.0,0,,6.0,f,0.0,3,PC3
6139,9,RENT,35000.0,not verified,n,debt consolidation,752xx,TX,10.8,0.0,0.0,,,11.0,0.0,881,2.9,28.0,f,0.0,3,PC5
6140,1,RENT,53000.0,not verified,n,credit card,021xx,MA,7.13,1.0,0.0,16.0,,4.0,0.0,473,17.5,7.0,f,0.0,3,PC5
6141,2,OWN,54000.0,not verified,n,other,913xx,CA,4.78,0.0,0.0,,,6.0,0.0,8077,76.9,6.0,f,0.0,3,PC4
6142,na,MORTGAGE,36780.0,not verified,n,car,805xx,CO,16.54,0.0,2.0,,,8.0,0.0,8926,49.8,27.0,f,0.0,2,PC3
6143,5,MORTGAGE,115000.0,not verified,n,credit card,945xx,CA,19.24,0.0,1.0,,114.0,14.0,1.0,58729,80.3,20.0,f,0.0,1,PC5
6144,3,MORTGAGE,54000.0,VERIFIED - income source,n,car,640xx,MO,13.53,0.0,0.0,,,7.0,0.0,2764,9.5,19.0,f,0.0,2,PC3
6145,2,RENT,28800.0,not verified,n,debt consolidation,871xx,NM,8.46,0.0,0.0,,,6.0,0.0,1794,59.8,6.0,f,0.0,2,PC3
6146,1,MORTGAGE,53000.0,not verified,n,credit card,553xx,MN,5.52,0.0,0.0,,,4.0,0.0,6105,74.5,4.0,f,0.0,3,PC3
6147,2,RENT,44400.0,not verified,n,other,403xx,KY,16.68,0.0,0.0,,,3.0,0.0,6756,96.5,8.0,f,0.0,3,PC4
6148,2,RENT,65000.0,VERIFIED - income,n,other,951xx,CA,13.85,0.0,1.0,,,6.0,0.0,10468,52.3,10.0,f,0.0,3,PC2
6149,4,MORTGAGE,74237.28,VERIFIED - income source,n,wedding,765xx,TX,16.28,2.0,0.0,11.0,,9.0,0.0,6570,63.8,18.0,f,0.0,3,PC5
6150,8,RENT,90000.0,not verified,n,other,926xx,CA,15.05,1.0,0.0,14.0,,15.0,0.0,26295,70.3,28.0,f,0.0,2,PC4
6151,4,RENT,33000.0,VERIFIED - income,n,debt consolidation,193xx,PA,18.04,0.0,1.0,,,3.0,0.0,4524,98.3,14.0,f,0.0,1,PC5
6152,3,MORTGAGE,34500.0,not verified,n,debt consolidation,344xx,FL,12.03,0.0,1.0,,,6.0,0.0,4347,24.3,15.0,f,0.0,1,PC2
6153,1,RENT,79000.0,not verified,n,debt consolidation,276xx,NC,12.84,0.0,0.0,,,7.0,0.0,15864,90.1,15.0,f,0.0,3,PC4
6154,1,RENT,40000.0,VERIFIED - income source,n,car,113xx,NY,0.93,0.0,4.0,,,4.0,0.0,942,31.4,8.0,f,0.0,1,PC5
6155,10,OWN,42000.0,not verified,n,major purchase,765xx,TX,6.29,0.0,2.0,,,8.0,0.0,5643,48.2,22.0,f,0.0,1,PC5
6156,2,RENT,84552.0,VERIFIED - income,n,debt consolidation,701xx,LA,19.02,0.0,0.0,53.0,,13.0,0.0,18505,63.9,28.0,f,0.0,1,PC1
6157,3,MORTGAGE,75000.0,VERIFIED - income,n,credit card,907xx,CA,12.48,0.0,0.0,25.0,,13.0,0.0,18905,77.4,31.0,f,0.0,2,PC1
6158,10,MORTGAGE,75000.0,not verified,n,debt consolidation,605xx,IL,7.62,0.0,4.0,,,19.0,0.0,66659,14.4,38.0,f,0.0,1,PC3
6159,8,MORTGAGE,61200.0,not verified,n,car,151xx,PA,4.92,0.0,0.0,24.0,,12.0,0.0,8486,10.8,28.0,f,0.0,1,PC1
6160,1,RENT,20400.0,not verified,n,home improvement,334xx,FL,5.88,0.0,2.0,,,4.0,0.0,3490,71.2,9.0,f,0.0,2,PC4
6161,2,MORTGAGE,114000.0,not verified,n,credit card,750xx,TX,14.33,0.0,0.0,,,12.0,0.0,26402,87.3,29.0,f,0.0,1,PC2
6162,3,RENT,52000.0,not verified,n,credit card,111xx,NY,15.58,0.0,1.0,,,13.0,0.0,21153,80.3,21.0,f,0.0,2,PC3
6163,10,RENT,62000.0,VERIFIED - income source,n,other,322xx,FL,15.23,0.0,0.0,,,7.0,0.0,7944,70.3,13.0,f,0.0,1,PC5
6164,8,MORTGAGE,34800.0,VERIFIED - income source,n,home improvement,480xx,MI,0.86,0.0,2.0,,,9.0,0.0,477,1.2,30.0,f,0.0,1,PC2
6165,5,MORTGAGE,42000.0,not verified,n,debt consolidation,645xx,MO,23.83,0.0,2.0,,,13.0,0.0,27821,28.1,26.0,f,0.0,1,PC4
6166,10,MORTGAGE,84000.0,VERIFIED - income source,n,home improvement,236xx,VA,3.37,0.0,0.0,,,6.0,0.0,2185,19.7,19.0,f,0.0,2,PC3
6167,3,OWN,50000.0,VERIFIED - income source,n,home improvement,330xx,FL,3.17,0.0,0.0,,,5.0,0.0,0,0.0,14.0,f,0.0,1,PC1
6168,na,RENT,52000.0,not verified,n,debt consolidation,145xx,NY,11.38,0.0,0.0,,,13.0,0.0,21379,57.0,26.0,f,0.0,1,PC4
6169,9,RENT,125000.0,VERIFIED - income,n,debt consolidation,951xx,CA,19.96,0.0,0.0,,,10.0,0.0,39233,43.4,17.0,f,0.0,1,PC1
6170,10,MORTGAGE,120000.0,VERIFIED - income source,n,debt consolidation,325xx,FL,7.84,0.0,1.0,,,8.0,0.0,6962,36.4,22.0,f,0.0,2,PC2
6171,4,MORTGAGE,80000.0,VERIFIED - income,n,debt consolidation,935xx,CA,15.94,0.0,1.0,,,10.0,0.0,18155,34.1,27.0,f,0.0,1,PC4
6172,10,MORTGAGE,36000.0,VERIFIED - income,n,debt consolidation,928xx,CA,24.0,0.0,0.0,51.0,,14.0,0.0,6992,72.8,23.0,f,0.0,3,PC4
6173,10,MORTGAGE,64000.0,VERIFIED - income source,n,debt consolidation,577xx,SD,3.32,0.0,0.0,,,8.0,0.0,5975,48.2,34.0,f,0.0,1,PC4
6174,1,OWN,100000.0,not verified,n,debt consolidation,740xx,OK,21.88,0.0,0.0,,,7.0,0.0,29860,47.6,22.0,f,0.0,1,PC3
6175,9,RENT,51000.0,not verified,n,credit card,940xx,CA,9.39,0.0,3.0,,,10.0,0.0,10504,89.8,12.0,f,0.0,1,PC2
6176,10,MORTGAGE,54400.0,VERIFIED - income,n,debt consolidation,786xx,TX,23.74,0.0,0.0,,,15.0,0.0,14444,71.2,33.0,f,0.0,3,PC1
6177,2,MORTGAGE,30000.0,not verified,n,credit card,601xx,IL,8.76,0.0,3.0,,,7.0,0.0,5531,79.0,7.0,f,0.0,2,PC3
6178,4,RENT,21996.0,VERIFIED - income source,n,debt consolidation,906xx,CA,12.71,0.0,0.0,,,2.0,0.0,367,45.9,4.0,f,0.0,2,PC4
6179,1,RENT,50000.0,not verified,n,debt consolidation,810xx,CO,19.51,0.0,0.0,38.0,,4.0,0.0,7936,50.9,23.0,f,0.0,1,PC3
6180,1,RENT,31000.0,not verified,n,debt consolidation,193xx,PA,18.5,1.0,3.0,3.0,,11.0,0.0,3080,49.7,17.0,f,0.0,1,PC2
6181,5,MORTGAGE,70000.0,VERIFIED - income source,n,home improvement,295xx,SC,17.71,0.0,2.0,55.0,115.0,4.0,1.0,5346,72.2,16.0,f,0.0,2,PC1
6182,3,MORTGAGE,45000.0,not verified,n,other,760xx,TX,19.49,0.0,1.0,,,11.0,0.0,4899,26.5,15.0,f,0.0,2,PC3
6183,10,MORTGAGE,115000.0,not verified,n,home improvement,840xx,UT,1.19,0.0,0.0,,,7.0,0.0,3747,8.0,20.0,f,0.0,2,PC5
6184,10,MORTGAGE,100000.0,VERIFIED - income source,n,car,605xx,IL,12.46,2.0,2.0,19.0,,9.0,0.0,2212,17.8,28.0,f,0.0,2,PC3
6185,8,MORTGAGE,70080.0,VERIFIED - income,n,debt consolidation,890xx,NV,18.51,0.0,0.0,,,6.0,0.0,5135,14.3,16.0,f,0.0,3,PC5
6186,1,RENT,82000.0,VERIFIED - income,n,other,971xx,OR,10.26,0.0,0.0,,,11.0,0.0,3039,6.4,32.0,f,0.0,1,PC3
6187,1,RENT,60000.0,not verified,n,credit card,945xx,CA,22.78,0.0,0.0,,,13.0,0.0,5275,87.9,19.0,f,0.0,1,PC3
6188,5,MORTGAGE,72000.0,not verified,n,credit card,980xx,WA,9.62,1.0,0.0,23.0,,12.0,0.0,11589,20.8,28.0,f,0.0,2,PC1
6189,na,OWN,28800.0,not verified,n,home improvement,891xx,NV,16.21,0.0,3.0,40.0,91.0,9.0,1.0,1410,15.3,21.0,f,0.0,3,PC4
6190,4,RENT,62000.0,VERIFIED - income,n,small business,958xx,CA,13.51,1.0,3.0,21.0,,12.0,0.0,7574,35.6,35.0,f,0.0,1,PC5
6191,1,MORTGAGE,40000.0,not verified,n,debt consolidation,292xx,SC,11.58,0.0,0.0,,,7.0,0.0,1940,12.5,23.0,f,0.0,3,PC5
6192,7,MORTGAGE,131000.0,VERIFIED - income,n,debt consolidation,851xx,AZ,9.11,0.0,1.0,25.0,,7.0,0.0,100428,19.8,30.0,f,0.0,3,PC3
6193,7,MORTGAGE,26880.0,not verified,n,home improvement,296xx,SC,13.48,0.0,2.0,55.0,,5.0,0.0,1734,61.9,11.0,f,0.0,2,PC4
6194,1,RENT,34000.0,not verified,n,debt consolidation,068xx,CT,15.25,0.0,0.0,,,5.0,0.0,10224,79.9,20.0,f,0.0,2,PC2
6195,na,MORTGAGE,48000.0,not verified,n,other,029xx,RI,8.83,0.0,0.0,68.0,,16.0,0.0,7120,27.8,55.0,f,0.0,1,PC1
6196,10,MORTGAGE,115000.0,VERIFIED - income source,n,home improvement,225xx,VA,24.34,0.0,3.0,,,15.0,0.0,26479,71.2,53.0,f,0.0,2,PC4
